property,species,foreground,background,enrichment_quantity,fg_bg_pair,enriched,enrichment_state
Cytokine,borangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Cytokine,borangutan,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Cytokine,borangutan,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Cytokine,borangutan,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Cytokine,borangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Cytokine,borangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Cytokine,borangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Cytokine,borangutan,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Cytokine,borangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Cytokine,borangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Cytokine,borangutan,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Cytokine,borangutan,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Cytokine,borangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Cytokine,gorilla,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Cytokine,gorilla,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Cytokine,gorilla,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Cytokine,gorilla,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Cytokine,gorilla,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Cytokine,gorilla,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Cytokine,gorilla,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Cytokine,gorilla,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Cytokine,gorilla,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Cytokine,gorilla,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Cytokine,gorilla,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Cytokine,gorilla,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Cytokine,gorilla,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Cytokine,gorilla,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Cytokine,gorilla,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Cytokine,sorangutan,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Cytokine,sorangutan,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Cytokine,sorangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Cytokine,sorangutan,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Cytokine,sorangutan,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Cytokine,sorangutan,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Cytokine,sorangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Cytokine,sorangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Cytokine,sorangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Cytokine,sorangutan,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Cytokine,sorangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Cytokine,sorangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Cytokine,sorangutan,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Cytokine,sorangutan,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Cytokine,sorangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Cytokine,chimpanzee,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Cytokine,chimpanzee,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Cytokine,chimpanzee,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Cytokine,chimpanzee,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Cytokine,chimpanzee,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Cytokine,chimpanzee,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Cytokine,chimpanzee,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Cytokine,chimpanzee,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Cytokine,chimpanzee,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Cytokine,chimpanzee,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Cytokine,chimpanzee,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Cytokine,chimpanzee,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Cytokine,chimpanzee,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Cytokine,chimpanzee,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Cytokine,chimpanzee,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Cytokine,human,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Cytokine,human,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Cytokine,human,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Cytokine,human,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Cytokine,human,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Cytokine,human,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Cytokine,human,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Cytokine,human,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Cytokine,human,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Cytokine,human,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Cytokine,human,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Cytokine,human,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Cytokine,human,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Cytokine,human,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Cytokine,human,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Cytokine,gibbon,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Cytokine,gibbon,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Cytokine,gibbon,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Cytokine,gibbon,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Cytokine,gibbon,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Cytokine,gibbon,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Cytokine,gibbon,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Cytokine,gibbon,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Cytokine,gibbon,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Cytokine,gibbon,genes_with_shadow,no_bg,1.0488,genes_with_shadow | no_bg,1,enriched
Cytokine,gibbon,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Cytokine,gibbon,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Cytokine,gibbon,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Cytokine,gibbon,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Cytokine,gibbon,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,bonobo,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,bonobo,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,bonobo,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,bonobo,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Pathways of neurodegeneration,bonobo,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Pathways of neurodegeneration,bonobo,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,bonobo,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Pathways of neurodegeneration,bonobo,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Pathways of neurodegeneration,bonobo,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,bonobo,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,bonobo,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,bonobo,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,bonobo,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,bonobo,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,bonobo,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,borangutan,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,borangutan,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,borangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,borangutan,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Pathways of neurodegeneration,borangutan,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Pathways of neurodegeneration,borangutan,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,borangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Pathways of neurodegeneration,borangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Pathways of neurodegeneration,borangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,borangutan,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,borangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,borangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,borangutan,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,borangutan,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,borangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,gorilla,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,gorilla,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,gorilla,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,gorilla,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Pathways of neurodegeneration,gorilla,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Pathways of neurodegeneration,gorilla,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,gorilla,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Pathways of neurodegeneration,gorilla,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Pathways of neurodegeneration,gorilla,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,gorilla,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,gorilla,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,gorilla,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,gorilla,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,gorilla,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,gorilla,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,sorangutan,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,sorangutan,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,sorangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,sorangutan,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Pathways of neurodegeneration,sorangutan,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Pathways of neurodegeneration,sorangutan,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,sorangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Pathways of neurodegeneration,sorangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Pathways of neurodegeneration,sorangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,sorangutan,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,sorangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,sorangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,sorangutan,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,sorangutan,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,sorangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,chimpanzee,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,chimpanzee,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,chimpanzee,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,chimpanzee,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Pathways of neurodegeneration,chimpanzee,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Pathways of neurodegeneration,chimpanzee,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,chimpanzee,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Pathways of neurodegeneration,chimpanzee,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Pathways of neurodegeneration,chimpanzee,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,chimpanzee,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,chimpanzee,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,chimpanzee,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,chimpanzee,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,chimpanzee,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,chimpanzee,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,human,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,human,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,human,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,human,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Pathways of neurodegeneration,human,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Pathways of neurodegeneration,human,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,human,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Pathways of neurodegeneration,human,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Pathways of neurodegeneration,human,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,human,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,human,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,human,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,human,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,human,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,human,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,gibbon,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Pathways of neurodegeneration,gibbon,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Pathways of neurodegeneration,gibbon,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Pathways of neurodegeneration,gibbon,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Pathways of neurodegeneration,gibbon,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
